0.030413928	0.010002687	-0.10538431	0.043993395	0.06915624	-0.08832473	-0.03978005	-0.29103675	0.0662451	0.09953094	0.08220501	0.13049367	0.057845455	-0.074385986	0.2930345	-0.0861925
0.0038613265	0.002168859	-0.064868584	-0.01279666	-0.04616922	-0.026813792	0.020693611	-0.45793507	0.07653225	0.03689414	0.12047855	0.18591695	0.06266868	0.010004558	0.36775246	-0.029657708
0.055730376	-0.0067016906	0.0066877264	-0.04584519	-0.044915743	0.07669717	0.04718987	-0.33169654	0.010946631	-0.005814622	0.09747464	0.22493288	0.09780885	-0.025499318	0.31087694	0.082202114
0.031945992	0.046693094	-0.06235352	0.004725726	0.009874899	-0.007809925	-0.026750801	-0.33377466	0.09246969	0.003252597	0.052411925	0.13869382	0.07208746	-0.00838875	0.23180877	-0.07536153
0.0058470746	-0.0058535463	-0.06825571	0.07421396	0.02944476	-0.065738976	-0.073941596	-0.33672208	0.08290679	0.08606909	0.12711778	0.12132008	0.035056	-0.027581334	0.26333803	-0.06100086
0.026522484	0.14109531	-0.054354116	0.060995806	0.053236566	0.024787925	-0.01405642	-0.4114411	0.037405938	0.06006685	0.026162282	0.19835843	0.020235773	-0.052754793	0.38774857	-0.008781417
0.07401136	0.060881704	0.0018256437	-0.008871504	-0.037496246	-0.0034629514	-0.011661728	-0.33176902	-0.0005580265	0.044180315	0.099302106	0.21580178	0.037352227	-0.047347255	0.27074793	-0.02057581
-0.0062448136	0.023510996	-0.10328841	0.05722947	0.026763171	-0.05372871	-0.013554067	-0.36010888	0.05873443	0.0055884244	0.02415972	0.12868112	0.024820019	-0.051468045	0.29193088	-0.06626439
0.024831878	-0.048236858	-0.021018868	0.09562526	0.016257519	-0.057816777	-0.03255372	-0.28071427	0.042410288	0.060947604	0.12710313	0.12672357	0.054818448	-0.05041628	0.21112764	-0.0013700589
0.039303344	0.16554324	0.073434025	-0.015077986	-0.03241949	0.034671057	0.023706608	-0.47130528	-0.016526928	0.017729618	0.055322915	0.21128322	0.06848155	0.036405124	0.41729075	0.007371142
0.053762686	0.0915104	-0.01164963	0.016911356	0.026725335	-0.028626485	-0.02946078	-0.33977544	-0.0017641658	0.0054186927	0.005351379	0.12783644	0.07221704	0.046475966	0.253359	-0.039109673
-0.0037001665	0.085726395	-0.026700791	0.016912675	-0.0002554481	-0.07101589	-0.062681034	-0.60775733	0.02979493	0.084250785	0.13714203	0.23120026	0.03924342	-0.049278405	0.46045133	0.009450974
0.039854657	0.036009938	0.009790314	0.019048057	0.0024320516	0.020323932	-0.033785824	-0.25873637	0.08488366	0.021855054	0.087474994	0.08566688	0.04116936	-0.050437745	0.23954283	-0.04721897
-0.106968306	0.05054976	-0.1146703	0.14222957	0.076077856	-0.09062007	-0.115140505	-0.25799245	0.072728015	0.08357725	0.057650793	0.029793875	-0.02809523	-0.084419966	0.18564372	-0.068860844
0.09472382	-0.046206295	0.0011164582	0.010809159	0.013002992	0.018566435	0.086311206	-0.24043867	-0.022574123	0.035374507	0.11408872	0.12843217	0.038583133	-0.008560883	0.27748266	-0.00804437
0.016961757	0.007154877	-0.047954082	0.07235186	0.024356065	-0.057051767	-0.03389853	-0.3017829	0.10276723	0.037328914	0.10517793	0.10328664	-0.0010845187	-0.029050255	0.1985535	-0.07873662
0.09598298	0.03291666	-0.023328802	-0.015270334	0.015660917	-0.011935399	0.048357643	-0.36547047	-0.017695386	0.000284743	0.07326905	0.10807869	0.06331258	-0.013595045	0.28061283	-0.030591225
-0.031793848	0.14774604	-0.06570164	0.014774129	0.030691208	-0.03592925	-0.012116022	-0.3743277	0.0018048424	0.053764142	-0.019715691	0.0998409	-0.009180039	-0.02746449	0.30016372	-0.061144806
-0.014506339	0.05050301	-0.009847847	0.09263742	0.008690327	-0.0616019	-0.028595721	-0.35335043	0.033174966	0.067034036	0.06416833	0.07582175	-0.030335665	0.015502851	0.32212874	-0.043256074
0.0949905	0.06425172	0.049339812	0.0020848566	0.0038572985	0.01678248	0.047431275	-0.32681367	-0.031734146	-0.0010205674	0.051238235	0.16931218	0.040620837	-0.035641644	0.24437723	0.017115874
-0.04154339	0.012846524	-0.051620346	0.0032307615	-0.018748933	-0.06925783	-0.053495497	-0.24511193	0.009296245	0.0040009767	0.07693526	0.107477054	-0.004223847	-0.061983097	0.17933792	0.02754634
0.021419048	0.050731365	-0.078072086	0.05980882	0.022175374	-0.019890575	0.012434319	-0.45503485	0.10919343	0.08733582	0.1038996	0.13723245	-0.020823276	0.013430097	0.30210957	-0.034295868
0.04156452	0.20310684	0.10951248	-0.036173873	-0.08675537	0.079315014	0.04205013	-0.33876455	-0.025592811	-0.1075726	-0.045570623	0.1584354	0.070782565	0.12539107	0.26491264	0.080328174
-0.08357354	-0.031366847	-0.09889046	0.16501209	0.11151228	-0.087346345	-0.14592774	-0.32112226	0.17195162	0.089515276	0.13299297	0.038746506	-0.020655587	-0.15249477	0.2726149	-0.16222616
0.005016928	0.035859	-0.029209739	0.05296377	0.019915823	-0.07539333	-0.060127113	-0.25206104	0.042085443	0.02425507	0.017247643	0.06181085	-0.026216919	-0.06372558	0.17893788	-0.04652913
0.060138896	-0.07879205	0.07708285	-0.03842201	0.019349564	0.024739891	0.047028244	-0.11540656	0.0058330945	-0.078444295	0.001280616	0.11764909	0.054600503	0.01985344	0.10740935	0.043205522
0.02606747	-0.049639992	0.038676478	0.0046379543	-0.005259614	-0.02243487	0.0150436135	-0.1736552	-0.025855837	-0.04613963	0.035293035	0.062474567	0.07088856	0.0046289987	0.165656	0.0038847087
-0.01929031	0.039998308	-0.046142124	0.0888738	0.057384152	-0.0031560233	-0.01988399	-0.34686103	0.04818473	0.078073025	0.053127367	0.08341708	-0.04254931	-0.010193563	0.27011713	-0.08284939
-0.024273071	0.051365994	-0.048075918	0.13369605	0.008019318	-0.10489531	-0.11295172	-0.4203098	0.115141876	0.086291395	0.06411192	0.051085655	-0.059689857	-0.09792411	0.33551815	-0.05906152
-0.008764663	-0.0396869	-0.06488047	0.095349066	0.106761254	-0.065046355	-0.042898584	-0.307444	0.10802263	0.10100507	0.14253187	0.1097856	-0.078918904	-0.06660919	0.22543015	-0.043014903
-0.06606572	-0.023038855	-0.025607966	0.1227725	0.038786896	-0.07565343	-0.041222084	-0.21484427	0.09734765	0.09081258	0.0787733	0.078096524	0.018509032	-0.07960497	0.17508063	-0.078830175
0.026221365	0.10540223	-0.06589457	0.061646666	0.004859159	0.0039754543	-0.039255705	-0.40671134	0.025100095	0.020275705	0.08790399	0.1456925	0.013062521	0.01576254	0.31744796	-0.022029303
-0.0012230373	0.005965341	-0.040408578	0.056403816	0.015218487	-0.024006974	-0.011645952	-0.30447912	0.04839473	-0.014901845	0.07166907	0.13039272	0.01818535	-0.07302205	0.30105913	-0.036330085
0.00046626804	0.023186814	-0.10982964	0.075090945	0.05709754	-0.06641781	-0.041378345	-0.4482928	0.046451665	0.06234371	0.09215221	0.10337437	-0.0049312166	-0.111575566	0.35180366	-0.05597115
0.022133738	0.003438937	-0.1046144	0.1262847	0.06140514	-0.09302411	-0.034621958	-0.17403702	0.11463266	0.07209118	0.05386068	0.07644847	-0.04303293	-0.095920086	0.15681058	-0.066490024
0.1010746	0.05986923	0.058250226	-0.06904436	-0.056330997	0.053652856	0.07629251	-0.27299356	0.03436051	-0.042125966	0.062953	0.11700254	0.10402488	0.02582247	0.2595915	0.00034648422
0.053837154	0.107053086	-0.056025162	0.003930902	-0.024511088	-0.03331605	0.02453772	-0.2597138	0.0077150357	-0.02220701	-0.031907264	0.077877395	-0.010643004	-0.011542863	0.2555723	-0.010125278
0.046592228	0.029017445	-0.04576271	0.014580248	-0.034784168	-0.0014543372	0.009953463	-0.21844023	-0.016545717	-0.027671965	0.068680175	0.13577408	0.066950865	0.01593472	0.2076007	0.028524976
-0.018713132	0.0636534	-0.058916137	0.033913042	-0.014783286	0.006324358	-0.08274133	-0.36759683	0.035081398	0.010746995	0.07145422	0.123293675	-0.0030322531	-0.025565905	0.3176755	-0.0801756
